Time,ID,Category,Group,Event,Msg. Type,Priority,Ether Type,Src. MAC,Src. Int.,Src. Zone,Dst. MAC,Dst. Int.,Dst. Zone,Src. IP,Src. Port,Src. Name,Src.NAT IP,Src.NAT Port,In SPI,Dst. IP,Dst. Port,Dst. Name,Dst.NAT IP,Dst.NAT Port,Out SPI,IP Protocol,ICMP Type,ICMP Code,RX Bytes,TX Bytes,Access Rule,NAT Policy,User Name,Session Time,Session Type,IDP Rule,IDP Priority,HTTP OP,URL,VPN Policy,HTTP Result,Block Cat,Application,FW Action,Notes,Message
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6131D5EA) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4F220F78) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA36CE19) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x64E563CC) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x90F34B39) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB730A0D5) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB98FA768) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4424A76C) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:41,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xBCBD2464) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xE82907FC) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB771CAD2) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6C69C71F) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x264D7F8E) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1E9A1AFF) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x254E17EF) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6CBAE3E2) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:42,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x628E348B) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x188B8898) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD444157D) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xBE5EA700) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7FB93B0F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x70066F38) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x5DFC44E9) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x58E62039) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA68E9123) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF7ADDCA2) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8E09F9E4) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC90F3CA8) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:43,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFFDDB5E4) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x76FD0D65) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xCD4798BA) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x47992EBD) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x53D13FFA) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB8380962) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFD397AB2) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7452F0E9) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:44,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x400165A9) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD76039A6) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF9AC9CF5) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8B7493CA) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8C5B092A) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x111EC908) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC81DE019) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x77B59A97) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x93201029) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x63FC38F) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA1B74022) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x37B3D748) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:45,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x921242A3) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xBF5511B6) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xE3719CD) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC0679A6B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4EB9E394) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x91C856FB) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFB9D1ACC) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xEAA5481B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:46,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD1D76F19) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x392ACD6B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB46D1747) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x129FFC24) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x59644CC7) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF785015A) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB581C9E9) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:47,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x22E1F4B6) *(HASH, NOTIFY: R_U_THERE)"
